name,content
"Застрахователно право","Дела по застраховка трудова злополука"
"Застрахователно право","Застраховката трудова злополука, както застраховката живот за лични застраховки. Тоест застраховат се физически лица, а не имущество, както е при имуществените застраховки"
"Застрахователно право","Застрахователният договор от тип трудова злополука може да покрива различни застрахователни рискове като смърт, временна или постоянна неработоспособност, в следствие на трудова злополука. Тя може да се комбинира със застраховка общо заболяване, която покрива рискове от професионални болести, които са изчерпателно изброени в общите условия на застрахователния договор."
"Застрахователно право","При този вид застраховка е важно да се докаже трудова злополука, тъй като не всяко събитие, което може да доведе до смърт, временна или постоянна неработоспособност, ще се счита за трудова злополука. Този вид застрахователно събитие най-често се констатира с акт на органите на Изпълнителна агенция Главна инспекция по труда."
"Застрахователно право","Трудова е злополуката, която се е случила през работно време, както и в обедната почивка, както и по път към работното място или обратно. Следва да се прилага стриктно Наредба за установяване, разследване, регистриране и отчитане на трудовите злополуки."
"Застрахователно право","При отказ на застрахователната компания да изплати обезщетение по настъпило застрахователно събитие, в следствие на трудова злополука, е необходимо да се стартира съдебен процес, чрез който по исков ред да се осъди застрахователя да заплати предвиденото в договора обезщетение. Необходимо е съдействието на добър адвокат в областта на застрахователното и Трудово право"
"Застрахователно право","Когато получите отказ от застрахователна компания да ви се изплати обезщетение по заявена от вас щета е наложително да заведете съдебно дело, в което да стане видно, че отказът е незаконен и не може да породи правни последици за вас. По този начин вие ще осъдите застрахователя да ви заплати цялата полагаща ви се сума, заедно с дължимите ви лихви."
"Застрахователно право","Застрахователните компании в България имат практиката да заплащат прекалено занижени обезщетения по застраховки гражданска отговорност. Сумата, която ви е заплатане трябва да бъде достатъчна за отстраняването на всички щети по начина, по който са били преди увреждането. Ако ви е платено по-малко, трябва да се заведе гражданско дело срещу застрахователя, в което да се изиска да ви бъде доплатен остатъка. По този начин можете да си получите парите, заедно с изтеклите законни лихви."
"Застрахователно право","съществуват много и разнообразни видове застраховки – застраховка живот, застраховка имущество, гражданска отговорност, каско и много други."
"Застрахователно право","Застраховането е жизнена необходимост и предлага защита от настъпването на негативно отразяващи се на живота ни събития."
"Застрахователно право","С помощта на застраховката гражданите си гарантират обезщетение при настъпване на неблагоприятни последици от различно естество."
"Застрахователно право","Застрахователните правоотношения съвсем не са толкова ясни и прости, колкото изглеждат."
"Застрахователно право","Изобщо не са редки случаите, когато застрахователната компания отказва да изпълни задълженията, които е поела по застрахователния договор и отказва да изплати сумата за обезщетението, което се полага на пострадалият гражданин."
"Застрахователно право","Това налага в отношенията със застрахователите гражданите да ползват услугите на опитен адвокат по Застрахователно право"
"Застрахователно право","Застрахователната компания отказва да заплати застрахователното обезщетение, позовавайки се на различни клаузи в сключения договор."
"Застрахователно право","Застрахователят оценява щетата в много по-нисък от реалният размер"
"Застрахователно право","Застрахователната компания неоснователно бави процедурите по оценка и сроковете за изплащане на обезщетението"
"Застрахователно право","Застрахователната компания отказва да признае настъпването на застрахователното събитие"
"Застрахователно право","Когато клиентът се съмнява в изгодността на застрахователния договор и същия съдържа клаузи, които практически изключват заплащането на обезщетение при редица събития."
"Застрахователно право","Съдебните дела срещу застрахователи са сложна процедура изискваща специфични познания."
"Застрахователно право","консултация по пълната гама от въпроси в областта на застрахователното право"
"Застрахователно право","преговори със застрахователните компании за извънсъдебно решаване на възникналите спорове"
"Застрахователно право","Сключването на застрахователен договор има за основна цел застраховане на определен риск – евентуалното настъпване на бъдещо несигурно събитие, чиито правни последици, като вреди например, да бъдат покрити от застрахователя, срещу насрещното задължение на застрахования да заплати цената на застраховката или така наречената премия."
"Застрахователно право","Някои от застраховките са задължителни по закон (например задължителната застраховка на автомобилистите „Гражданска отговорност“, застраховка „Злополука“ на пътниците в обществените превозни средства и такситата, застраховка „Професионална отговорност“ на някои категории професии и т.н.), докато други са доброволни такива – например застраховка на недвижимо имущество, необрани насаждения, автомобилна застраховка „Каско“, застраховка „Злополука“, застраховка „Финансова отговорност“ за кредитополучители, пенсионни застраховки със спестовен характер"
"Застрахователно право","За съжаление, в обществения живот често възниква парадокса, че е налице валидно сключен застрахователен договор, налице е настъпило застрахователно събитие, но въпреки това, по една или друга причина, застрахователят отказва изплащането на застрахователно обезщетение, или изплаща същото в намален размер, който не покрива действителните щети."
"Застрахователно право","Застраховка Гражданска отговорност и Каско"
"Застрахователно право","Предназначението на застраховката Гражданска отговорност е да покрие отговорността на водач на МПС виновно причинил вреди другиму, а на „Каско“ – да обхване по-голям обем от риск, поради което покрива допълнителни случаи на застрахователни събития, довели до щети, включително такива при които извършителят е неизвестен или вредите са причинени от самият застрахован."
"Застрахователно право","Ако Вие сте пострадал от ПТП, имате право на обезщетение от застрахователя по Гражданската отговорност на пострадалия (или от собствената Ви застраховка Каско, ако такава е сключена)."
"Застрахователно право","Отговорността на застрахователя бива два вида – имуществена – за нанесени материални щети, напр. по превозното средство, и неимуществена – за болки и страдания, в случай на пострадали хора."
"Застрахователно право","масова практика на застрахователите в България е да се определят занижени размери на застрахователното обезщетение, които не са достатъчни да покрият причинените вреди в цялост или директно да се откаже изплащането на обезщетение."
"Застрахователно право","При имуществени вреди, съгласно закона и съдебната практика, Вие имате право да получите от застрахователя като обезщетение действителната стойност, необходима за възстановяване на причинените вреди, определена като реалната пазарна стойност на увредената вещ към датата на събитието."
"Застрахователно право","Що се отнася до обезщетението за неимуществени вреди – болки и страдания, то се определя по справедливост, вземайки предвид степента и вида на уврежданията. За съжаление, нравствената категория „справедливо обезщетение“, от гледна точка на застрахователя и на увредения, често се различава драстично."
"Застрахователно право","Застраховка на кредит"
"Застрахователно право","Често при теглене на банков заем се подписва застраховка към договора за кредит, която гарантира, че в определени хипотези на настъпване на бъдещо неблагоприятно за кредитополучателя събитие – напр. безработица, инвалидност, смърт и др., застрахователят ще поеме изплащането на кредитните вноски."
"Застрахователно право","Обезщетения на пострадали от ПТП се изплащат на лица, които имат валидни застраховки „Гражданска отговорност“. Обезщетението се плаща от водача, който е виновен за произшествието или застрахователното дружество, с което е сключена застраховката на виновния водач. Съществуват и злополуки, при които не може да се открие лицето, което e виновно, и при тях се дължи обезщетение от Гаранционен фонд."
"Застрахователно право","Понякога хората притендират за щети, които са съществували още когато е била сключвана застраховката. Редно e, ако има такива, да отидете да ги ремонтирате и да бъдат снимани след ремонта. По този начин при последващи инциденти ще бъде уважена претенцията за обезщетения. Друга причина за отказ е, че понякога хората очакват плащане за щети, които не са включени в покритието на застраховката."
"Застрахователно право","Застрахователните дружества без основание отказват заплащането на обезщетения, като причина се изтъкват липсата на документи, пропуснати срокове и други"
"Застрахователно право","Възможно е застрахователната компания да заплати обезщетение, което да е крайно занижено несправедливо, преценявайки според случая и според човека."
"Застрахователно право","В случай, че сте пострадали при пътно транспортно произшествие /ПТП/, е важно да знаете, че законът и съдебната практика Ви дават възможност да претендирате заплащането на неимуществени вреди. Практиката показва, че често застрахователните компании занижават многократно дължимото обезщетение, ако пострадалият не потърси правата си по съдебен път. Доброволното заплащане, без съдебен процес и съдействие от страна на адвокат, е обикновено в пъти по-малко от това, което законът предвижда за получена вреда."
"Защита на човешките права","защита на правата на човека, планиране и осигуряване на представителство при подготовката  на жалби пред ЕСПЧ в г. Страсбург. Адвокат Тодор Мангъров предоставя висококвалифицирани устни и писмени консултации и съвети на държавни органи и правозащитни институции, така също преценка на критериите и перспективите  за допустимост на бъдещи жалби с адресат Европейския съд по правата на човека в град г. Страсбург."
"Защита на човешките права","Право на равенство"
"Защита на човешките права","Свобода от дискриминация"
"Защита на човешките права","Право на живот, свобода и лична сигурност"
"Защита на човешките права","Свобода от робство"
"Защита на човешките права","Свобода от измъчване и деградиращо отношение"
"Защита на човешките права","Право на признание нато личност пред закона"
"Защита на човешките права","Право на равенство пред закона"
"Защита на човешките права","Право на изправяне на неправда от междунареден трибунал"
"Защита на човешките права","Свобода от неправомерно задържане и екстрадиране"
"Защита на човешките права","Право на справедливо публично изслушване"
"Защита на човешките права","Правото да се счита за невинен до доказване на вина"
"Защита на човешките права","Свобода от намеса в личното пространство, семейството, дома и кореспондецнията"
"Защита на човешките права","Право на свободно движение навътре и навън он страната"
"Защита на човешките права","Право на националност и свободата да се сменя"
"Защита на човешките права","Право на брак и семейство"
"Защита на човешките права","Право на собственост"
"Защита на човешките права","Нарушват човешките ми права"
"Защита на човешките права","Свобода на вярата и религията"
"Защита на човешките права","Свобода на мнение и информация"
"Защита на човешките права","Право на мирни събирания и асоциации"
"Защита на човешките права","Право на участие в правителство и в свободни избори"
"Защита на човешките права","Право на социална сигурност"
"Защита на човешките права","Право на желана работа и на присъединяване към синдикати"
"Защита на човешките права","Право на почивка и свободно време"
"Защита на човешките права","Право на адекватен стандарт на живот"
"Защита на човешките права","Право на образование"
"Защита на човешките права","Право на участие в културния живот на обществото"
"Защита на човешките права","децата също имат човешки права и, че хората под 18 имат нужда от специална защита с цел да се осигури, че тяхното пълно развитие, оцеляване и техните най-добри интереси са уважени."
"Защита на човешките права","забранява и заклеймява расовата дискриминация и изисква държавите да предприемат стъпки за да сложат край на всякакви подходящи средства, независимо дали се изпълняват от публични власти или други."
"Защита на човешките права","дискриминацията, която често е системно и рутинно причинена на жени чрез „разделяне, изключване или ограничаване, направено на база на пола, която има ефект или цел да ощети или премахне признанието, прилагането или по.зването от жени [...] в политическата, икономическата, социалната, културната, гражданската или всяка друга сфера“. Държавите се заемат да заклеймят такава дискриминация и да предприемат незабавни мерки за да осигурят равенство."
"Защита на човешките права","Конвенцията срещу тормоз и други форми на жестокост, нечовешко или деградиращо отношение определя тормозът като „силна болка или страдание, независимо дали е физическо или психическо“, която е причинена умишлено с цел да се получи информация, като наказание или принуда или базирана на дискриминация. Този договор изисква държавите да предприемат ефективни мерки за да предотвратят тормоза в рамките на юрисдикцията си и да забранят връщането на хора по техните държави, ако има причина да се вярва, че ще бъдат измъчвани."
"Защита на човешките права","Конвенцията за правата на лицата с увреждания отбелязва революционна смяна не само на дефиницията на хората с увреждания но също и признанието им за равни субекти с пълни и еднакви човешки права и фундаментални свободи. Договорът изяснява прилагането на права на такива хора и задължава страните да направят разумно настаняване на хора с увреждания с цел да им се позволи да използват своите правя ефективно, например с цел да се осигури техния достъп до услуги и културен живот."
"Изпълнително производство","обмисляте да образувате изпълнително дело, както и ако сте ответник по вече образувано изпълнително дело (при ЧСИ – частен съдебен изпълнител или ДСИ – държавен съдебен изпълнител)"
"Изпълнително производство","издаване на изпълнителен лист и получаване на същия, през образуване на изпълнително дело"
"Изпълнително производство","Предявяване на установителен иск за недължимост на суми, за които е издаден изпълнителен лист"
"Изпълнително производство","защита правата и законните интереси на длъжника в изпълнителното производство"
"Изпълнително производство","Защита срещу незаконни действия на съдебния изпълнител /ЧСИ и ДСИ/."
"Изпълнително производство","процесуално представителство в заповедно производство –  снабдяване със заповед за изпълнение или заповед за незабавно изпълнение, представителство в производство за снабдяване с изпълнителен лист, образуване на изпълнително дело и процесуално представителство, както и защита на длъжника в същите производства."
"Изпълнително производство","Представителство при обезпечителни производства – изготвяме всички необходими документи и представляваме страната в производство за обезпечаване на бъдещ иск или на вече предявен иск, в това число – снабдяване с обезпечителна заповед за налагане на възбрана върху недвижим имот и вписването, както и за налагане на запор върху движими вещи, вземания на длъжника, дружествени дялове, акции, банкови сметки и други обезпечителни мерки."
"Изпълнително производство","Ако в следствие решение на съда сте станали длъжник и спрямо Вас е установено задължение за плащане то най-вероятно, за да реализира своите претенции ищецът ще образува срещу вас изпълнително дело."
"Изпълнително производство","изпълнителното производство"
"Изпълнително производство","изпълнителното дело"
"Изпълнително производство","Макар и длъжник по изпълнително дело, задълженият човек следва да знае, че също така има и редица права – да прави копия от документи по делото, да представя допълнителни документи, да участва в извършването на определени изпълнителни действия, да дава становища, възражения и да обжалва действия на съдебния изпълнител,"
"Изпълнително производство","длъжникът може в сроковете за доброволно изпълнение да плати дълга, да сключва споразумения за разсрочено плащане, както и да подава жалби за дисциплинарни нарушения на съдебния изпълнител."
"Изпълнително производство","Следва да се знае, че често частните съдебни изпълнители в интерес на кредиторите нарушават процедури по връчване, оправдавайки се с неоткриване на адрес на длъжника"
"Изпълнително производство","оценката на имущество направена от частен съдебен изпълнител без участието на оценител може да бъде обжалвана, както и такава направена от оценител, но на очевидно значително по-ниска стойност."
"Изпълнително производство","често срещано нарушение на правата на длъжника е насочването на изпълнението върху несеквестируеми вещи и суми."
"Изпълнително производство","установени от закона имущества, които не може да бъдат запорирани и възбранявани и ако изпълнението бъде насочено срещу такова имущество длъжникът е в правото си да възрази и обжалва действието на частния съдебен изпълнител."
"Изпълнително производство","В случай на изпълнение върху парични средства съществува минимум, върху който не може да се изпълнява, както и парични средства на определено основание /издръжки, социални помощи и др./, които също не могат да бъда обект на изпълнение."
"Изпълнително производство","Изпълнително дело се завежда от ищец, който в следствие на съдебно решение е спечелил право на обезщетение."
"Изпълнително производство","преговори и изготвяне на споразумения за разсрочване на задълженията и предоставяне на гаранции"
"Изпълнително производство","изготвяне на покани за доброволно изпълнение, предупредителни писма и нотариални покани"
"Изпълнително производство","консултации в заповедното производство, снабдяване с изпълнителен лист и ръководене на изпълнително дело"
"Изпълнително производство","изготвяне и депозиране на възражения срещу заповеди за изпълнение"
"Изпълнително производство","представителство и защита в изпълнителни дела"
"Изпълнително производство","представителство при обезпечителни производства за обезпечаване на бъдещ иск, вписване на възбрани и налагане на запор върху сметки"
"Изпълнително производство","съдействие и представителство по установителни искове за недължимост на принудително търсени вземания"
"Изпълнително производство","съдействие при образуване, ръководене, спиране и прекратяване на изпълнителни дела, заведени при държавни или частни съдебни изпълнители"
"Изпълнително производство","Образуване на Изпълнително производство въз основа на издаден изпълнителен лист за: дължима сума по договор или съдебно решение, присъдени разноски по дела, издръжка на дете, дължими суми за такса поддръжка и управление към етажната собственост"
"Изпълнително производство","Представителство пред държавни и частни съдебни изпълнители в съдебно-изпълнителното производство от страна на взискателя/кредитора или длъжника /образуване на Изпълнително производство, обжалване на действията и актовете на съдебния изпълнител"
"Изпълнително производство","събиране на различни видове вземания в доброволно и принудително производство Защита на длъжника - представителство пред колекторски фирми при продажба на дълг; погасяване по давност на стари публични и частни задължения, защита срещу принудително изпълнение върху несеквестируеми вещи"
"Изпълнително производство","Заличаване на възбрани и други тежести върху движими и недвижими вещи"
"Имиграционно право","консултации относно визовия режим и законовите основания и условия за пребиваване на чужденци и граждани на ЕС в България"
"Имиграционно право","консултации относно статута на чужденците в България и членовете на техните семейства"
"Имиграционно право","уреждане на имиграционния статут на граждани на Великобритания в страната и членовете на техните семейства"
"Имиграционно право","съдействие при издаване на всякакъв тип визи и разрешения, респ. удостоверения за пребиваване (краткосрочно, продължително, дългосрочно или постоянно)"
"Имиграционно право","съдействие при удължаване и подновяване на валидност на визи и на разрешен срок на пребиваване в България"
"Имиграционно право","консултации и съдействие за едновременно получаване на пребиваване и на достъп до пазара на труда, вкл. при условията на вътрешно-корпоративен трансфер, командироване, висококвалифицирана заетост и други основания за наемане на чужденци на работа в България"
"Имиграционно право","консултации за придобиване на разрешение за пребиваване на основание извършени инвестиции в страната, в т.ч. откриване на търговски дружества, търговски представителства на чуждестранни дружества, вложения в публични дружества, ценни книжа, сертифицирани проекти, покупка на недвижими имоти, юридическа помощ и консултации при кандидатстване за българско гражданство"
"Имиграционно право","съдействие за получаване на български документи за самоличност и за разрешено пребиваване на чужденци в страната"
"Имиграционно право","представителство пред имиграционни и други институции, включително Министерство на правосъдието, Българска агенция за инвестиции,  Българска търговско промишлена палата, Агенция по заетостта, Агенция за българите в чужбина, кредитни институции, инвестиционни посредници"
"Имиграционно право","Документи за кандидатстване на визи C и D и за продължително и постоянно пребиваване на чужденци в България."
"Имиграционно право","Консултация относно възможните законови основания за продължително или постоянно пребиваване в България или други страни в ЕС."
"Имиграционно право","Подготовка на необходимите документи за получаване виза C и Д."
"Имиграционно право","Подготовка на необходимите документи за разрешение за работа в България на чужденец."
"Имиграционно право","Подготовка на документи за продължително или постоянно пребиваване на чужденци извън ЕС, членове на семейство на български гражданин или на граждани на ЕС."
"Имиграционно право","Регистрация на търговско представителство на чуждестранна фирма в Българска Търговско – Промишлената Палата и Регистър Булстат."
"Имиграционно право","Предоставяне на необходимата помощ и логистика за снабдяване на всякакви документи издадени в България и необходими за производството по предоставяне на виза или разрешение за продължително или постоянно пребиваване."
"Имиграционно право","Подготовка на необходимите документи за кандидатстване на чужденци за българско гражданство в Министерство на правосъдието."
"Имиграционно право","имиграционното право и предоставя правни услуги по въпроси, свързани с изготвяне на покани-декларации за издаване на краткосрочни визи, съдействие за снабдяване с необходимите документи за получаване на дългосрочни визи, правни услуги и съдействие за получаване на разрешения за продължително, постоянно и дългосрочно пребиваване в Република България, това число, но не само, разрешение за пребиваване на лица, извършващи работа по Трудово право отношение и получили достъп до пазара на труда съгласно Закона за трудовата миграция и трудовата мобилност, разрешение за пребиваване на лица, осъществяващи търговска дейност"
"Имиграционно право","сключване на граждански брак с български гражданин"
"Имиграционно право","издаване на краткосрочни визи, разрешение за работа, студентски и бизнес визи, виза тип Д за дългосрочно пребиваване в Република България. Консултантска помощ при получаване на разрешение за продължително и постоянно пребиваване в Република България, удостоверения и карти за пребиваване. Правна помощ и представителство за получаване на българско гражданство. Стартиране на бизнес на чужденци. Регистрация на търговски дружества от чужденци."
"Имиграционно право","Разрешителни за краткострочно, дългосрочно или постоянно пребиваване"
"Инвестиционно право","Колективна инвестиционна схема е предприятие за колективно инвестиране"
"Инвестиционно право","инвестиране в прехвърляеми ценни книжа или други ликвидни финансови активи"
"Инвестиционно право","дяловете му са безналични и подлежат на обратно изкупуване, пряко или непряко, на база нетната стойност на активите му при отправено искане от страна на притежателите на дялове."
"Инвестиционно право","Действията на колективната инвестиционна схема, предприети с цел осигуряване борсовата стойност на дяловете и да не се различава значително от стойността им, определена на база нетната стойност на активите, се смятат за еквивалентни на действията и по обратното изкупуване."
