Name,Content
Авторско право, "нарушенията на авторските права в интернет. Такова нарушение е например предоставянето на достъп за осъществяване на онлайн стрийминг на видео материали от платформа, която не е оторизирана от авторите на тези материали за такива действия. Незаконосъобразна е дейността и на сайтове, които предлагат не само стрийминг, но и изтегляне на произведения и изпълнения, защитени от авторско право или сродните му права, без съгласието на притежателите на правата. Усилено преследвана от носителите на авторски права е възможността за обмен на файлове с произведения и изпълнения от типа „потребител към потребител“ („peer to peer“) без съгласието на притежателите на правата. Все пак развитието на техниката не може да бъде спряно и в крайна сметка се стига до компромиси между носители на авторски права и съответните платформи, които да са взаимноизгодни и за двете страни."
Авторско право,"копираха преиздадоха  без разрешение без да ме питат литературни произведения, включително произведения на научната и техническата литература, на публицистиката и компютърни програми музикални произведения сценични произведения - драматични, музикално-драматични, пантомимични, хореографски и други филми и други аудио-визуални произведения произведения на изобразителното изкуство, включително произведения на приложното изкуство, дизайна и народните художествени занаяти реализирани произведения на архитектурата и приложени устройствени планове фотографски произведения и произведения, създадени по начин, аналогичен на фотографския одобрени архитектурни проекти, одобрени проекти по устройствено планиране, карти, схеми, планове и други, отнасящи се до архитектурата, териториалното устройство, географията, топографията, музейното дело и която и да е област на науката и техниката графично оформление на печатно издание кадастрални карти и държавни топографски карти преводи и преработки на съществуващи произведения и фолклорни творби аранжименти на музикални произведения и на фолклорни творби периодични издания, енциклопедии, сборници, антологии, библиографии, бази данни и други подобни, които включват две или повече произведения или материали."
Административно право,"Изготвяне на жалби по фишове, електронни фишове и наказатели постановления."
Административно право,"глоба от кат"
Административно право," пиян с 0.5, алкохол"
Административно право," пиян с 0.6, алкохол"
Административно право," пиян с 0.7, алкохол"
Административно право," пиян с 0.8, алкохол"
Административно право," пиян с 0.9, алкохол"
Административно право," пиян с 1, алкохол"
Административно право," пиян с 1.1, алкохол"
Административно право,"карах пил с 0.5, алкохол"
Административно право,"карах пил с 0.6, алкохол"
Административно право,"карах пил с 0.7, алкохол"
Административно право,"карах пил с 0.8, алкохол"
Административно право,"карах пил с 0.9, алкохол"
Административно право,"карах пил с 1, алкохол"
Административно право,"карах пил с 1.1, алкохол"
Административно право,"карах пил с 0.5,0.6,0.7,0.8,0.9,1,1.1 алкохол в кръвта"
Административно право,"шофирах пил с 0.5,0.6,0.7,0.8,0.9,1,1.1 алкохол в кръвта"
Административно право,"карах пил с 0.5,0.6,0.7,0.8,0.9,1,1.1 промила в кръвта"
Административно право,"шофирах пил с 0.5,0.6,0.7,0.8,0.9,1,1.1 промила в кръвта"
Административно право,"шофирах пиян с 0.5,0.6,0.7,0.8,0.9,1,1.1 промила в кръвта"
Административно право,"шофирах пиян с 0.5,0.6,0.7,0.8,0.9,1,1.1 алкохол в кръвта"
Административно право,"спряха ме пиян с 0.5,0.6,0.7,0.8,0.9,1,1.1 алкохол в кръвта"
Административно право,"глоба за превишена скорост от кат"
Административно право,"акт за превишена скорост от кат"
Административно право,"фиш от кат,електронен фиш от кат,електронен фиш от камера и наказатели постановления от кат, снимка от камера на кат, от кат ме снимаха с превишена скорост."
Администратовно право,"Производства по ЗОДОВ Закон за отговорността на държавата и общините за вреди – осигуряване на справедливи обещетения при действия или актове на държавата или общините, с които сте били овредени."
Семейно право,"Споразумение за родителски права"
Вещно право,"Съсобственост"
Вещно право,"В много житейски ситуации – наследяване, покупка по време на брак, прекратяване на брак и други, възниква съсобственост на две или повече лица на една вещ."
Вещно право,"Съсобствеността може да бъде бездялова /придобита вещ по време на брак в режим на съпружеска имуществена общност/ или дялова /наследяване, покупка на вещ от две или повече лица и др."
Вещно право,"При съсобствеността, всеки един от съсобствениците има отделно право на собственост върху вещта, но упражняването на това право е ограничено от конкуренцията на правата на другите съсобственици на върху същата вещ. При дяловата съсобственост, вещта е обща на две или повече лица, в този смисъл, че всеки съсобственик има отделно право върху идеална /мислена/ част от нея."
Вещно право,"Всяка една съсобственост може да бъде прекратена чрез доброволна делба или съдебна делба."
Вещно право,"Съгласно българското законодателство, всеки един от съсобствениците има право да се ползва от общата вещ, както е длъжен и да понася тежестите на общата вещ. Под „тежести“ се разбират онези грижи и разноски за вещта, които са необходими за нейното запазване. Всеки един от съсобствениците на вещта участва в ползите и тежестите съразмерно на притежавания от него дял от вещта."
Вещно право,"Общата вещ се управлява по решение на болшинството от съсобствениците. В случай, че съсобствениците не могат да вземат решение на мнозинството как да използват общата вещ или ако взетото решение е вредно за вещта, всеки един от съсобствениците може да се обърне към съда, който решава въпроса, взема необходимите мерки и ако е нужно, назначава управител на общата вещ."
Вещно право,"Всеки един от съсобствениците има право да си служи с общата вещ съобразно нейното предназначение. В много житейски ситуации, общата вещ се ползва само от един или двама от съсобствениците, които лишават другите съсобственици да ползват общата вещ. Когато общата вещ се ползва само от някои съсобственици, те дължат обезщетение на останалите съсобственици, защото са ги лишили да ползват вещта. Това обезщетение се дължи от деня на писменото му поискване. Т.е. необходимо е съсобственикът, който е лишен от ползването на общата вещ, да отправи писмена покана до ползващите вещта съсобственици и поканата да достигне до тях. Правото на обезщетение се дължи само в случаите и за времето, през което съсобственикът действително е бил лишен от възможността да си служи с общата вещ според дела, който притежава от нея. Това означава, че ползващият вещта съсобственик е създал пречки пред останалите съсобственици да реализират правата си върху нея, като ги е отстранил, като им отказва достъп до вещта и т.н. В противен случай обезщетение не се дължи дори ако другите съсобственици реално не са ползвали вещта. Размерът на обезщетението се определя в съответствие с наемното възнаграждение (пазарната наемна цена)."
Вещно право,"Когато ползващият съсобственик е предоставил общата вещ на трето лице възмездно – например дал е общ имот под наем, то неползващият съсобственик има право да претендира за част от наемната цена, която съответства на неговия дял. В този случай, тъй като се претендират добиви от общата вещ, не е необходимо да се отправя предварително писмено поискване до ползващия съсобственик."
Вещно право,"По принцип, при дяловата съсобственост, всеки един от съсобствениците, може да се разпорежда свободно със своя дял от вещта, но чл.33 от Закона за собствеността въвежда едно изключение от този принцип: „Съсобственикът може да продаде своята част от недвижимия имот на трето лице само след като представи пред нотариуса писмени доказателства, че е предложил на другите съсобственици да купят тази част при същите условия и декларира писмено пред него, че никой от тях не е приел това предложение.“
Вещно право,"В случай, че имате проблем във връзка с ползването, управлението или разпореждането на съсобствена вещ е добре да се обърнете към адвокат, специалист в областта на вещното право, за съвет."
Вещно право,"правото на собственост може да принадлежи общо на две или повече лица.Със самото определение се вижда, че при съсобствеността не се говори за ново вещно право, а за право на собственост, при което титулярите са повече от един. Макар и да не е посочено изрично от закона, хипотезата се отнася и за останалите вещни права. При тях обаче се говори за съпритежание на вещно право."
Вещно право,"Бездяловата съсобственост е уредена в СК и се нарича още съпружеска имуществена общност (СИО). Тя възниква автоматично по силата на чл.19, ал.1 от СК. По силата на разпоредбата вещите и правата върху тях (имат се предвид ограничените вещни права), придобити по време на брака принадлежат общо на двамата съпрузи независимо от това на чие име са придобити. Следователно съсобствеността възниква автоматично със самия факт, че вещта се придобива по време на брака. Характерно за СИО, е че докато трае бракът не се определят дялове на съпрузите, поради което съсобствеността се нарича бездялова."
Вещно право,"Дяловата съсобственост е уредена в ЗС – чл.30 и сл. При нея частите на съсобствениците са ясно посочени било вследствие на уговорка между тях или директно от нормата на закона, например наследяване по закон от две или повече лица. При дяловата съсобственост е възприето формалното придобиване."
Вещно право,"Сънаследяване. Това е най-честата хипотеза за възникване на съсобствени вещи. Именно за това делбата на съсобствени вещи е подробно уредена в ЗН, а на основание чл.34, ал.2 ЗС тези разпоредби се прилагат и при останалите форми на съсобственост.
Съвместни сделки. В този случай волеизявлението за придобиването на общата вещ се прави от две или повече лица като изрично се посочва в какви части или дялове ще се придобие общата вещ.
Действия на закона. В определени случаи законът изрично предвижда възникване на съсобственост. Така според чл.38 ЗС при придобиване на реално определен обект в етажна собственост автоматично се придобиват и идеални части от общите части на сградата.
Съсобствена вещ се придобива и при съвладение, когато имотът се придобива по давност от две или повече лица.
Същите правила се отнасят и при съвместно придобиване на ограничено вещно право."
Антимонополно право,"нелоялна конкуренция, увреждане на доброто име на конкурентите, въвеждане в заблуждение, имитация, нелоялно привличане на клиенти, заблуждаваща и сравнителна реклама, разгласяване на производствени и търговски тайни"
Антимонополно право,"концентрацията на стопанската дейност при сливания, вливания, придобивания и други случаи, предвидени от Закона за защита на конкуренцията, правно съдействие за уведомяване и получаване на разрешение от Комисията за защита на конкуренцията"
Антимонополно право,"КЗК"
Антимонополно право,"дружества с монополно и господстващо положение на пазара"
Антимонополно право,"фирма с монополно и господстващо положение на пазара"
Антимонополно право,"фирми с монополно и господстващо положение на пазара"
Антимонополно право,"ограниченията към забранени споразумения, решения и съгласувани практики, касаещи пряко или непряко регулиране на цени, разпределение на пазари или източници на суровини и други антиконкурентни клаузи"
Антимонополно право,"освобождаване от забраната за определени споразумения, решения и съгласувани практики, включително приложимост на групово освобождаване от забраната"
Банково право,"регулира обществените отношения, които възникват във връзка с осъществяване на банковата дейност."
Банково право,"финансово – парични отношения, които се пораждат по повод сключване и изпълнение на банкови сделки между банки и субекти на правото физически или юридически лица. Предметът на банковото право включва в себе си търговски, граждански и публични правоотношения."
Банково право," депозит в банка на собствени парични средства или за получаване на трудово възнаграждение както и за заемни средства под формата на потребителски, ипотечен или фирмен кредит."
Банково право,"сключване на договор за кредит е необходимо предварително да се информирате относно всички клаузи и условия на банката, ипотечен, фирмен и потребителски кредит."
Банково право,"договора за кредит, който сключвате с банката, може да фигурира и друго лице като солидарен длъжник. В този случай сумата по заема се получава и от двама ви като до самото изплащане на заема вие отговаряте заедно."
Банково право,"Дори единият от вас да изплати своята част от заема, то той не се освобождава от отговорност за частта на другия. Банката ще има правото на избор и може да изиска цялата сума по кредита от всеки един от солидарните длъжници"
Банково право," сигурност във връзка с изплащането на заема, може да иска от вас да посочите трето лице като поръчител или самите вие да станете такъв. Преди да предприемете тези стъпки е важно да се информирате относно правното положение и фигурата на поръчителя."
Банково право,"Разликата между поръчителя и солидарния длъжник е, че поръчителят не се ползва от заемните средства, т.е. на него не му се отпускат части от кредита. Но той е отговорен, в случай че длъжникът не си изпълни задълженията за заплащане на заема."
Банково право,"За да бъде конституирана фигурата на поръчителя в правоотношението той трябва да подпише договор за поръчителство с банката и клаузите от договора за банков кредит. Ако поръчителят изплати каквато и да е част от дълга, той има право на регресен иск срещу реалния длъжник за всички заплатени суми и поети разноски."
Банково право,"Когато в договорите за банков заем има неравноправни клаузи, те не произвеждат действие и се считат за нищожни. Възможно е някои от тях да влекат нищожност на целия договор. Пример на неравноправни клаузи, които бихте срещнали в договорите за банков кредит:"
Банково право,"неравноправни клаузи в договори за банков кредит"
Банково право,"Когато в договорите за банков заем има неравноправни клаузи, те не произвеждат действие и се считат за нищожни. Възможно е някои от тях да влекат нищожност на целия договор. Пример на неравноправни клаузи, които бихте срещнали в договорите за банков кредит:"
Банково право,"банков кредит гласи, че “Дължимите лихви се начисляват от датата на усвояване на кредита по настоящия договор, като за дата на усвояване се счита датата на сключване на настоящия договор.”"
Банково право,"ипотечните кредити е описано, че подписвайки такъв договор трябва да сте наясно, че върху имота, който вие закупите ще има ипотека в полза на банката."
Банково право,"Съответно ако вие не заплащате вноските си по заема, то кредитора следва да изнесе на публична продан вашия имот и след продажбата му да получи средства за погасяване на задължението. Също така трябва да знаете, че не е необходимо банката да ви осъди, за да се изнесе имота ви на публична продан."
Банково право,"Банката може да се ползва от Заповед за незабавното изпълнение според българското законодателство по чл. 417 от ГПК. Съдът може директно да издаде заповед за незабавно изпълнение и изпълнителен лист, след като провери, извлечението от счетоводните книги на банката, към което е представен документът, от който произтича вземането на банката, заедно с всички негови приложения, включително приложимите общи условия."
Банково право,"спирането на изпълнението върху вашия имот, трябва да внесете обезпечение пред съда като залог на парична сума или ценни книжа или ипотека на друг имот в размер на непогасения кредит."
Банково право,"услугите на банки или кредитни институции, с помощта на които да се сдобият с нужните им финанси за осъществяването на целите си. Така най-често гражданите се оказват клиенти и длъжници по договор за потребителски кредит, а в други случаи и такъв за ипотечен кредит."
Банково право,"подписване на договор за кредит, вие като потребители трябва да изискате достатъчно информация от банковата институция кредитор относно предложенията, условията на погасяване на кредита, размера и вноските, които са достатъчно ясни и очертани."
Банково право,"Банката или фирмата кредитор трябва да ви предостави информацията относно договора"
Банково право,"договор за потребителски кредит"
Банково право,"Договорът за потребителски кредит трябва да бъде „в писмена форма на хартиен или друг траен носител, по ясен и разбираем начин, като всички елементи на договора се представят с еднакъв по вид, формат и размер шрифт – не по-малък от 12, в два екземпляра – по един за всяка от страните по договора“, като в съдържанието му трябва да присъстват Вашите лични данни, както и данните на кредитора, видът на предоставения кредит, срок, ако е поставен такъв /има и договори за неопределен срок/, лихвен процент на кредита, условията за прилагането му и преизчисляването му."
Банково право,"Договорът за потребителски кредит трябва да има фиксирани условията за издължаването му, периодичност и дати на плащанията, ред за погасяване на вноски при неизплатени суми, право на предсрочно погасяване, нотариални такси, обезпечения"
Банково право,"банката няма право да претендира от вас като потребител каквото и да е плащане, дори и лихви, такси или комисионни, които не са описани в самия договор."
Банково право,"може да се откажете от договора за потребителски кредит без да дължите никакво обезщетение или неустойка за това на кредитора, но само при условие, че направите отказа си писмено в срок от 14 дни от сключването му."
Банково право,"при отказ от договора за потребителски кредит, Вие трябва да възстановите на кредитора главницата и да заплатите лихвата, начислена за периода от датата на усвояване на средства по кредита до датата на връщане на главницата."
Банково право,"договор за потребителски кредит е за неопределен срок, то следва да знаете, че вие можете да прекратите действието му по всяко време, с изключение на случаите, в които е уговорено предизвестие със срок като срокът по закон не може да бъде по-голям от един месец. В тези случаи вие не дължите обезщетения или неустойки"
Банково право,"имате правото да подавате жалби по повод сключения от вас договор за потребителски кредит до Комисията за защита на потребителите /КЗП/, където ще имате възможността да сигнализирате за неравноправни клаузи, присъстващи във вашия договор, които ви ощетяват. Пример за такава неравноправна клауза, която присъства в договора за потребителски кредит"
Банково право,"Ако Кредитополучателят е в забава за връщане на главницата по кредита и/или на лихвата, той дължи обезщетение за забава в размер на законната лихва върху неиздължената сума"
Банково право,"при забава на потребителя кредиторът има право само на лихва върху просрочената сума за времето на забавата."
Банково право,"Договорната неравноправна клауза предвижда, че при забава за плащане на отделна вноска, потребителят дължи неустойка както върху сумата на забавата, така и върху остатъка от кредита с ненастъпил падеж, който не е изискуем и който също представлява “неиздължена сума”. Очевидно предвиденото в договора обезщетение за забава е прекомерно, тъй като се начислява върху непросрочени задължения."
Банково право,"ипотечен кредит"
Банково право,"необходимост от финансови средства за закупуване на дом, било за семейни или за лични нужди, а защо не и с цел инвестиция. За покупката на недвижим имот обаче често се нуждаете от финансовата помощ на банкова институция под формата на банков ипотечен кредит."
Банково право,"банката като кредитор, искайки да си гарантира, че при лошо стечение на обстоятелствата и невъзможност от ваша страна да заплащате дължимите си месечни вноски от заема, който тя е отпуснала, иска насрещно обезпечение."
Банково право,"безпечение при ипотечния кредит представлява ипотека върху недвижимия имот, който вие закупувате чрез банковия кредит."
Банково право,"Ипотеката дава възможност при евентуално незаплащане на месечните ви вноски по заема, банката да обяви вашият имот на публична продан, след което да се удовлетвори като кредитор получавайки обратно отпуснатите във ваша полза финансови средства след продажбата на имота."
Банково право,"Банката като ипотекарен кредитор получава правото да се удовлетвори от цената на имота принудително, ако не се изпълняват задълженията по договора за кредит. Вие можете да се разпореждате с имота си, дори и при наличие на ипотека, със съгласието на банката кредитор и най-често при условие, че сумата, която ви е отпусната като заем, ще бъде погасена с парите, които получавате от купувача на имота ви."
Банково право,"Стигайки до решението за теглене на кредит, вие имате право на персонализирана информация от банковата институция кредитор относно предложенията, условията на погасяване на кредита, размера и вноските, които следва да са достатъчно ясни и очертани."
Банково право,"Ипотечният кредит трябва да е с фиксирани условията за издължаването му, периодичност и дати на плащанията, ред за погасяване на вноски при неизплатени суми, право на предсрочно погасяване, нотариални такси, обезпечения и др."
Банково право,"Дело срещу банка"
Банково право,"Пример за клаузи от договор за ипотечен кредит, които са обявени за нищожни можем да видим в мотиви на Върховния касационен съд. Клаузите, които дават право на търговеца едностранно да увеличава цената на стоката, без потребителя да има правото да се откаже от договора, ако окончателно определената цена е значително завишена в сравнение с цената, уговорена при сключване на договора са неравноправни клаузи."
Банково право,"Потребителят следва предварително да получи достатъчно конкретна информация как търговецът може едностранно да промени цената, за да може на свой ред да реагира по най-уместния начин."
Банково право,"клауза за изменение на дължима по ипотечен кредит лихва, то тя може да се счита за нищожна като неравноправна на основание разпоредбите от Закона за защита на потребителите, ако банката, уговаряйки едностранна промяна на лихвения процент не е поела задължение да ви уведоми за правото ви да прекратите незабавно договора."
Банково право,"договор за ипотечен кредит за покупката на вашия недвижим имот, то следва да преминете процедура по одобрение от банката кредитор."
Банково право,"банката кредитор отпуска сериозни финансови средства предвид продажната цена на имота ви, учредява ипотека в своя полза и за да е сигурна, че вие ще можете да обслужвате месечните си вноски по кредита, без това да води до ограничения във вашите житейски нужди, се изготвя предварително одобрение."
Банково право,"закупуване на недвижим имот с финансов кредит и преди да подпишете предварителен договор или нотариален акт, вие трябва да имате предварителното одобрение на банката кредитор, за да не изпаднете в ситуация на невъзможност за изплащане на продажната цена."
Въздушно транспортно право,"обезщетяване и помощ на пътниците при отказан достъп на борда и отмяна или голямо закъснение на полети"
Въздушно транспортно право,"авиокомпаниите, за да избегнат наличието на свободни места в самолетите, позволяват да бъдат резервирани повече билети, от колкото са местата в самолета. Причината е, че често се случва пътници да се отказват в последния момент от полетите си."
Въздушно транспортно право,"авиокомпанията по разумни причини има вероятност да откаже достъп на борда, той първо следва да апелира към доброволци, които да се откажат от техните резервации в замяна на определени облаги според условия, съгласувани между съответния пътник и опериращия въздушен превозвач."
Въздушно транспортно право,"пътници с резервации да се качат на борда, тогава съответната авиокомпания може да откаже достъп на борда на пътници против тяхната воля."
Въздушно транспортно право,"на пътници се откаже достъп на борда против тяхната воля, авиокомпанията ги компенсира незабавно и им предоставя необходимата помощ чрез възстановяване стойността на билетите или премаршрутиране, настаняване в хотел, превоз между летището и мястото за настаняване, предоставяне на храна и напитки"
Въздушно транспортно право,"При отмяна на полет съответните пътници могат да получат отново от съответната авиокомпания помощ, изразяваща се във възстановяване стойността на закупения билет, предоставяне на подходящи условия за времето на изчакване, настаняване в хотел, предлагане на алтернативен маршрут, когато нормално очакваното начало на новия полет е най-малко в деня след заминаването, така както е било планирано за отменения полет."
Въздушно транспортно право,"Пътниците имат право да получат обезщетение при отмяната минимум две седмици преди началото на полета по разписание"
Въздушно транспортно право,"Пътниците имат право да получат обезщетение при отмяната между две седмици и седем дни преди началото на полета по разписание и им е предложено премаршрутиране, което им позволява да заминат не по-късно от два часа преди началото на полета по разписание и да достигнат техния краен пункт на пристигане за по-малко от четири часа след времето за пристигане по разписание"
